pmid,mesh_code,mesh_name,is_major_topic
25534888,D005260,Female,N
25534888,D000328,Adult,N
25534888,D008297,Male,N
25534888,D006801,Humans,N
25534888,D008279,Magnetic Resonance Imaging,N
25534888,D055815,Young Adult,N
25534888,D011237,Predictive Value of Tests,N
25534888,D016896,Treatment Outcome,N
25534902,D006801,Humans,N
25534902,D008297,Male,N
25534902,D005260,Female,N
25534933,D005260,Female,N
25534933,D011795,Surveys and Questionnaires,N
25534933,D008297,Male,N
25534933,D012737,Sex Factors,N
25534936,D006801,Humans,N
25534940,D006801,Humans,N
25534948,D015203,Reproducibility of Results,N
25534948,D000293,Adolescent,N
25534948,D005260,Female,N
25534955,D005500,Follow-Up Studies,N
25534955,D000369,"Aged, 80 and over",N
25534955,D008297,Male,N
25534972,D000818,Animals,N
25534972,D006801,Humans,N
25534973,D002417,Cattle,N
25534999,D008297,Male,N
25535009,D000328,Adult,N
25535008,D000328,Adult,N
25535008,D008297,Male,N
25535010,D005260,Female,N
25535010,D000367,Age Factors,N
25535009,D005260,Female,N
25535010,D000328,Adult,N
25535009,D008875,Middle Aged,N
25535009,D005838,Genotype,N
25535010,D012307,Risk Factors,N
25535010,D008875,Middle Aged,N
25535020,D006801,Humans,N
25535025,D005260,Female,N
25535025,D000328,Adult,N
25535062,D005260,Female,N
25535057,D006801,Humans,N
25535057,D016896,Treatment Outcome,N
25535062,D000368,Aged,N
25535062,D001943,Breast Neoplasms,N
25535062,D049109,Cell Proliferation,Y
25535064,D016015,Logistic Models,N
25535062,D008875,Middle Aged,N
25535063,D006801,Humans,N
25535064,D006801,Humans,N
25535064,D012189,Retrospective Studies,N
25535064,D008875,Middle Aged,N
25535064,D011237,Predictive Value of Tests,N
25535064,D012307,Risk Factors,N
25535088,D004926,Escherichia coli,N
25535118,D008297,Male,N
25535118,D005260,Female,N
25535149,D011247,Pregnancy,N
25535118,D013997,Time Factors,N
25535152,D005260,Female,N
25535168,D000971,Antineoplastic Combined Chemotherapy Protocols,N
25535196,D013997,Time Factors,N
25535257,D002648,Child,N
25535276,D002118,Calcium,N
25535276,D011485,Protein Binding,N
25535281,D011485,Protein Binding,N
25535281,D000595,Amino Acid Sequence,N
25535281,D011401,"Promoter Regions, Genetic",Y
25535281,D002478,"Cells, Cultured",N
25535281,D005786,Gene Expression Regulation,Y
25535281,D010766,Phosphorylation,N
25535284,D005260,Female,N
25535284,D000818,Animals,N
25535324,D000818,Animals,N
25535324,D000595,Amino Acid Sequence,N
25535330,D000818,Animals,N
25535330,D005786,Gene Expression Regulation,Y
25535330,D011485,Protein Binding,N
25535330,D008297,Male,N
25535330,D009154,Mutation,N
25535332,D045744,"Cell Line, Tumor",N
25535331,D012333,"RNA, Messenger",N
25535332,D017209,Apoptosis,N
25535332,D006801,Humans,N
25535332,D005786,Gene Expression Regulation,Y
25535386,D051379,Mice,N
25535352,D001835,Body Weight,N
25535352,D000818,Animals,N
25535352,D006801,Humans,N
25535352,D055815,Young Adult,N
25535362,D009474,Neurons,N
25535362,D006801,Humans,N
25535362,D000818,Animals,N
25535362,D005260,Female,N
25535365,D000818,Animals,N
25535369,D001665,Binding Sites,N
25535369,D000595,Amino Acid Sequence,N
25535369,D008969,Molecular Sequence Data,N
25535376,D003001,"Cloning, Molecular",N
25535376,D011401,"Promoter Regions, Genetic",N
25535378,D006801,Humans,N
25535378,D005260,Female,N
25535378,D009154,Mutation,N
25535378,D008875,Middle Aged,N
25535386,D006801,Humans,N
25535386,D005786,Gene Expression Regulation,N
25535386,D000818,Animals,N
25535389,D002454,Cell Differentiation,N
25535378,D008297,Male,N
25535660,D005260,Female,N
25535660,D014057,"Tomography, X-Ray Computed",N
25535694,D000818,Animals,N
25535694,D051381,Rats,N
25535734,D008175,Lung Neoplasms,N
25535734,D006801,Humans,N
25535734,D005260,Female,N
25535734,D000368,Aged,N
25535734,D008875,Middle Aged,N
25535762,D000328,Adult,N
25535762,D005260,Female,N
25535762,D008297,Male,N
25535822,D011795,Surveys and Questionnaires,N
25535822,D006801,Humans,N
25535829,D008297,Male,N
25535829,D005786,Gene Expression Regulation,N
25535829,D007328,Insulin,N
25535861,D008875,Middle Aged,N
25535861,D008297,Male,N
25535861,D006801,Humans,N
25535861,D005260,Female,N
25535911,D000818,Animals,N
25535911,D005786,Gene Expression Regulation,N
25535911,D010766,Phosphorylation,N
25535957,D012189,Retrospective Studies,N
25535957,D008297,Male,N
25535957,D000368,Aged,N
25535957,D000328,Adult,N
25535957,D008875,Middle Aged,N
25535957,D006801,Humans,N
25535989,D000818,Animals,N
25536015,D000818,Animals,N
25536092,D000368,Aged,N
25536092,D011183,Postoperative Complications,N
25536092,D006801,Humans,N
25536092,D008875,Middle Aged,N
25536101,D013997,Time Factors,N
25536112,D000818,Animals,N
25536112,D006801,Humans,N
25536117,D013997,Time Factors,N
25536117,D015995,Prevalence,N
25536117,D008875,Middle Aged,N
25536117,D000368,Aged,N
25536117,D006801,Humans,N
25536143,D008875,Middle Aged,N
25536143,D008297,Male,N
25536143,D006801,Humans,N
25536180,D015398,Signal Transduction,N
25536180,D004268,DNA-Binding Proteins,N
25536180,D002478,"Cells, Cultured",N
25536180,D051379,Mice,N
25536180,D005786,Gene Expression Regulation,N
25536180,D011485,Protein Binding,N
25536209,D001786,Blood Glucose,N
25536209,D008875,Middle Aged,N
25536223,D005500,Follow-Up Studies,N
25536217,D000293,Adolescent,N
25536217,D002675,"Child, Preschool",N
25536217,D007223,Infant,N
25536217,D006801,Humans,N
25536223,D005260,Female,N
25536223,D000328,Adult,N
25536236,D006801,Humans,N
25536236,D005260,Female,N
25536282,D049109,Cell Proliferation,N
25536282,D045744,"Cell Line, Tumor",N
25536320,D005260,Female,N
25536315,D051381,Rats,N
25536315,D008297,Male,N
25536320,D000368,Aged,N
25536324,D015203,Reproducibility of Results,N
25536321,D008297,Male,N
25536321,D000328,Adult,N
25536321,D005260,Female,N
25536321,D055815,Young Adult,N
25536321,D012680,Sensitivity and Specificity,N
25536324,D008297,Male,N
25536324,D000465,Algorithms,N
25536324,D000328,Adult,N
25536324,D055815,Young Adult,N
25536342,D002454,Cell Differentiation,N
25536373,D005260,Female,N
25536373,D000368,Aged,N
25536373,D000328,Adult,N
25536373,D008875,Middle Aged,N
25536373,D008297,Male,N
25536391,D008297,Male,N
25536391,D006801,Humans,N
25536391,D000328,Adult,N
25536391,D015331,Cohort Studies,N
25536391,D000368,Aged,N
25536391,D011446,Prospective Studies,N
25536391,D005260,Female,N
25536400,D006801,Humans,N
25536400,D000368,Aged,N
25536401,D002460,Cell Line,N
25536401,D006801,Humans,N
25536401,D005786,Gene Expression Regulation,Y
25536401,D014158,"Transcription, Genetic",Y
25536321,D006801,Humans,N
25536453,D008297,Male,N
25536453,D004247,DNA,N
25536487,D006801,Humans,N
25536487,D016896,Treatment Outcome,N
25536519,D008297,Male,N
25536519,D008099,Liver,N
25536540,D002648,Child,N
25536540,D006801,Humans,N
25536668,D006801,Humans,N
25536867,D016022,Case-Control Studies,N
25536867,D015415,Biomarkers,N
25536867,D008099,Liver,N
25536867,D005260,Female,N
25536877,D007328,Insulin,N
25536877,D000818,Animals,N
25536877,D006801,Humans,N
25536892,D000293,Adolescent,N
25536892,D003430,Cross-Sectional Studies,N
25536892,D006801,Humans,N
25536897,D000328,Adult,N
25536897,D006801,Humans,N
25536897,D055815,Young Adult,N
25536997,D000900,Anti-Bacterial Agents,N
25536965,D000970,Antineoplastic Agents,N
25536997,D000595,Amino Acid Sequence,N
25536966,D006801,Humans,N
25536997,D008958,"Models, Molecular",N
25537017,D008810,"Mice, Inbred C57BL",N
25537017,D051379,Mice,N
25537017,D002118,Calcium,N
25537017,D008297,Male,N
25537098,D012333,"RNA, Messenger",N
25537134,D008958,"Models, Molecular",Y
25537134,D001665,Binding Sites,N
25537134,D006801,Humans,N
25537136,D006801,Humans,N
25537150,D000818,Animals,N
25537206,D000328,Adult,N
25537204,D008297,Male,N
25537204,D008279,Magnetic Resonance Imaging,N
25537204,D008875,Middle Aged,N
25537206,D008297,Male,N
25537206,D005260,Female,N
25537206,D055815,Young Adult,N
25537233,D005260,Female,N
25537233,D000368,Aged,N
25537233,D008297,Male,N
25537235,D012307,Risk Factors,N
25537238,D006801,Humans,N
25537238,D008297,Male,N
25537238,D008875,Middle Aged,N
25537254,D008875,Middle Aged,N
25537254,D000293,Adolescent,N
25537272,D011485,Protein Binding,N
25537366,D000818,Animals,N
25537366,D006801,Humans,N
25537375,D000818,Animals,N
25537381,D008297,Male,N
25537381,D012189,Retrospective Studies,N
25537421,D003937,"Diagnosis, Differential",N
25537421,D001786,Blood Glucose,N
25537421,D008875,Middle Aged,N
25537421,D011237,Predictive Value of Tests,N
25537421,D006801,Humans,N
25537455,D008969,Molecular Sequence Data,N
25537455,D001483,Base Sequence,N
25537465,D005260,Female,N
25537465,D000293,Adolescent,N
25537465,D055815,Young Adult,N
25537465,D008297,Male,N
25537469,D013997,Time Factors,N
25537469,D017207,"Rats, Sprague-Dawley",N
25537510,D006801,Humans,N
25537513,D005260,Female,N
25537510,D009154,Mutation,Y
25537513,D045744,"Cell Line, Tumor",N
25537513,D002454,Cell Differentiation,N
25537513,D000328,Adult,N
25537514,D006801,Humans,N
25537513,D007150,Immunohistochemistry,N
25537513,D008875,Middle Aged,N
25537514,D005838,Genotype,N
25537514,D000971,Antineoplastic Combined Chemotherapy Protocols,N
25537514,D000369,"Aged, 80 and over",N
25537514,D005260,Female,N
25537516,D006801,Humans,N
25537516,D014157,Transcription Factors,N
25537516,D020133,Reverse Transcriptase Polymerase Chain Reaction,N
25537565,D000818,Animals,N
25537607,D000818,Animals,N
25537654,D000818,Animals,N
25537654,D015398,Signal Transduction,N
25537661,D005260,Female,N
25537661,D006801,Humans,N
25537664,D007700,Kinetics,N
25537688,D000818,Animals,N
25537711,D000368,Aged,N
25537711,D012307,Risk Factors,N
25537744,D009154,Mutation,Y
25537744,D007668,Kidney,N
25537744,D012333,"RNA, Messenger",N
25537744,D005260,Female,N
25537752,D008297,Male,N
25537752,D002648,Child,N
25537752,D006801,Humans,N
25537752,D013997,Time Factors,N
25537759,D005260,Female,N
25537759,D000465,Algorithms,N
25537759,D001943,Breast Neoplasms,N
25537793,D045744,"Cell Line, Tumor",N
25537793,D017209,Apoptosis,N
25537795,D010766,Phosphorylation,N
25537797,D000818,Animals,N
25537797,D008297,Male,N
25537808,D005260,Female,N
25537808,D006801,Humans,N
25537808,D000368,Aged,N
25537833,D013997,Time Factors,N
25537833,D000818,Animals,N
25537833,D014162,Transfection,N
25537835,D001786,Blood Glucose,N
25537835,D008297,Male,N
25537867,D016022,Case-Control Studies,N
25537867,D011446,Prospective Studies,N
25537882,D006801,Humans,N
25537882,D002648,Child,N
25537882,D016896,Treatment Outcome,N
25537933,D000328,Adult,N
25537923,D006801,Humans,N
25537924,D006801,Humans,N
25537924,D008875,Middle Aged,N
25537933,D015996,Survival Rate,N
25537933,D011795,Surveys and Questionnaires,N
25537933,D008297,Male,N
25537963,D006801,Humans,N
25537963,D005260,Female,N
25537963,D000368,Aged,N
25537963,D012189,Retrospective Studies,N
25537963,D014057,"Tomography, X-Ray Computed",N
25537989,D000818,Animals,N
25537989,D014057,"Tomography, X-Ray Computed",Y
25537989,D051379,Mice,N
25537992,D005260,Female,N
25537992,D008297,Male,N
25537995,D006801,Humans,N
25538018,D015995,Prevalence,N
25538018,D008297,Male,N
25538018,D000328,Adult,N
25538018,D016015,Logistic Models,N
25538018,D016022,Case-Control Studies,N
25538018,D006801,Humans,N
25538018,D012307,Risk Factors,N
25538058,D016896,Treatment Outcome,N
25538040,D002454,Cell Differentiation,Y
25538058,D006801,Humans,N
25538068,D006801,Humans,N
25538104,D006801,Humans,N
25538103,D008297,Male,N
25538103,D005260,Female,N
25538104,D000818,Animals,N
25538104,D005260,Female,N
25538104,D051379,Mice,N
25538164,D015331,Cohort Studies,N
25538111,D020133,Reverse Transcriptase Polymerase Chain Reaction,N
25538134,D006801,Humans,N
25538134,D000368,Aged,N
25538134,D005260,Female,N
25538134,D012189,Retrospective Studies,N
25538134,D012737,Sex Factors,N
25538134,D016896,Treatment Outcome,N
25538134,D012307,Risk Factors,N
25538152,D008279,Magnetic Resonance Imaging,N
25538157,D008810,"Mice, Inbred C57BL",N
25538157,D008297,Male,N
25538146,D006801,Humans,N
25538157,D000818,Animals,N
25538164,D011446,Prospective Studies,N
25538169,D000900,Anti-Bacterial Agents,N
25538173,D000369,"Aged, 80 and over",N
25538173,D000368,Aged,N
25538173,D000328,Adult,N
25538173,D005500,Follow-Up Studies,N
25538173,D009367,Neoplasm Staging,N
25538173,D015996,Survival Rate,N
25538176,D005260,Female,N
25538176,D000911,"Antibodies, Monoclonal",N
25538176,D000328,Adult,N
25538176,D006801,Humans,N
25538176,D009367,Neoplasm Staging,N
25538176,D008297,Male,N
25538198,D008875,Middle Aged,N
25538198,D000368,Aged,N
25538198,D015203,Reproducibility of Results,N
25538198,D011446,Prospective Studies,N
25538208,D000818,Animals,N
25538208,D006801,Humans,N
25538208,D015398,Signal Transduction,N
25538225,D015331,Cohort Studies,N
25538225,D004247,DNA,N
25538225,D000368,Aged,N
25538225,D006801,Humans,N
25538227,D000818,Animals,N
25538227,D000328,Adult,N
25538227,D005260,Female,N
25538227,D006801,Humans,N
25538249,D011485,Protein Binding,N
25538235,D045744,"Cell Line, Tumor",N
25538235,D011485,Protein Binding,N
25538237,D017209,Apoptosis,N
25538237,D002478,"Cells, Cultured",N
25538237,D020133,Reverse Transcriptase Polymerase Chain Reaction,N
25538237,D012333,"RNA, Messenger",N
25538249,D051379,Mice,N
25538249,D005260,Female,N
25538249,D000818,Animals,N
25538249,D008297,Male,N
25538253,D000818,Animals,N
25538253,D006801,Humans,N
25538265,D008297,Male,N
25538265,D000368,Aged,N
25538265,D000328,Adult,N
25538265,D002675,"Child, Preschool",N
25538265,D006801,Humans,N
25538265,D008875,Middle Aged,N
25538274,D000818,Animals,N
25538274,D008810,"Mice, Inbred C57BL",N
25539024,D000900,Anti-Bacterial Agents,N
25539024,D002675,"Child, Preschool",N
25539024,D006801,Humans,N
25539024,D011446,Prospective Studies,N
25539045,D008875,Middle Aged,N
25539045,D008279,Magnetic Resonance Imaging,N
25539045,D001921,Brain,N
25539045,D006801,Humans,N
25539050,D051379,Mice,N
25539050,D002454,Cell Differentiation,N
25539477,D006801,Humans,N
25539068,D012307,Risk Factors,N
25539068,D011379,Prognosis,N
25539086,D000818,Animals,N
25539086,D051379,Mice,N
25539096,D006801,Humans,N
25539096,D008297,Male,N
25539200,D011446,Prospective Studies,N
25539183,D008875,Middle Aged,N
25539183,D000328,Adult,N
25539183,D008297,Male,N
25539183,D055815,Young Adult,N
25539196,D005260,Female,N
25539196,D015415,Biomarkers,N
25539196,D000293,Adolescent,N
25539200,D008875,Middle Aged,N
25539196,D008297,Male,N
25539199,D005260,Female,N
25539200,D006801,Humans,N
25539199,D012307,Risk Factors,N
25539200,D005260,Female,N
25539200,D008297,Male,N
25539209,D016896,Treatment Outcome,N
25539209,D012189,Retrospective Studies,N
25539209,D005260,Female,N
25539209,D008875,Middle Aged,N
25539210,D016896,Treatment Outcome,N
25539210,D008297,Male,N
25539210,D014057,"Tomography, X-Ray Computed",Y
25539214,D016896,Treatment Outcome,N
25539214,D008297,Male,N
25539214,D014057,"Tomography, X-Ray Computed",N
25539216,D012307,Risk Factors,N
25539247,D014057,"Tomography, X-Ray Computed",N
25539247,D006801,Humans,N
25539263,D005260,Female,N
25539263,D008297,Male,N
25539263,D016896,Treatment Outcome,N
25539272,D014057,"Tomography, X-Ray Computed",N
25539272,D006801,Humans,N
25539306,D016896,Treatment Outcome,N
25539306,D006801,Humans,N
25539330,D000369,"Aged, 80 and over",N
25539330,D006801,Humans,N
25539330,D055815,Young Adult,N
25539336,D006801,Humans,N
25539353,D005260,Female,N
25539353,D000328,Adult,N
25539353,D012307,Risk Factors,N
25539353,D008875,Middle Aged,N
25539353,D012189,Retrospective Studies,N
25539394,D006801,Humans,N
25539397,D006801,Humans,N
25539477,D005500,Follow-Up Studies,N
25539429,D008875,Middle Aged,N
25539429,D008297,Male,N
25539437,D006801,Humans,N
25539437,D005260,Female,N
25539437,D008875,Middle Aged,N
25539437,D016896,Treatment Outcome,N
25539477,D005260,Female,N
25539460,D008297,Male,N
25539460,D011446,Prospective Studies,N
25539460,D006801,Humans,N
25539462,D008875,Middle Aged,N
25539462,D008297,Male,N
25539462,D016896,Treatment Outcome,N
25539462,D012189,Retrospective Studies,N
25539467,D002675,"Child, Preschool",N
25539467,D002648,Child,N
25539467,D005500,Follow-Up Studies,N
25539467,D006801,Humans,N
25539468,D000328,Adult,N
25539468,D006801,Humans,N
25539468,D005260,Female,N
25539468,D008875,Middle Aged,N
25539472,D000818,Animals,N
25539477,D008297,Male,N
25539502,D000818,Animals,N
25539472,D051379,Mice,N
25539575,D045744,"Cell Line, Tumor",N
25539697,D006801,Humans,N
25539618,D006801,Humans,N
25539618,D005260,Female,N
25539618,D015995,Prevalence,N
25539643,D005260,Female,N
25539635,D015398,Signal Transduction,N
25539649,D000369,"Aged, 80 and over",N
25539649,D011446,Prospective Studies,N
25539649,D008297,Male,N
25539697,D000818,Animals,N
25539699,D000328,Adult,N
25539698,D000368,Aged,N
25539698,D000293,Adolescent,N
25539698,D005260,Female,N
25539698,D008297,Male,N
25539698,D006801,Humans,N
25539699,D016896,Treatment Outcome,N
25539723,D000818,Animals,N
25539813,D006801,Humans,N
25539814,D000818,Animals,N
25539814,D051379,Mice,N
25539816,D005260,Female,N
25539816,D051379,Mice,N
25539819,D000911,"Antibodies, Monoclonal",N
25539850,D011446,Prospective Studies,N
25539854,D017209,Apoptosis,N
25539855,D002675,"Child, Preschool",N
25539855,D006801,Humans,N
25539863,D006801,Humans,N
25539863,D014162,Transfection,N
25539866,D011795,Surveys and Questionnaires,N
25539866,D008297,Male,N
25539866,D006801,Humans,N
25539866,D055815,Young Adult,N
25539866,D000818,Animals,N
25539886,D005260,Female,N
25539902,D001921,Brain,N
25539902,D008875,Middle Aged,N
25539902,D005260,Female,N
25539902,D008297,Male,N
25539902,D013997,Time Factors,N
25539913,D009474,Neurons,N
25539913,D002460,Cell Line,N
25539916,D051379,Mice,N
25539916,D000818,Animals,N
25539916,D006801,Humans,N
25539917,D015203,Reproducibility of Results,N
25539918,D011401,"Promoter Regions, Genetic",N
25539929,D015415,Biomarkers,N
25539929,D000328,Adult,N
25539929,D055815,Young Adult,N
25539946,D000328,Adult,N
25539946,D011247,Pregnancy,N
25539946,D055815,Young Adult,N
25539946,D005260,Female,N
25539966,D006801,Humans,N
25539966,D005260,Female,N
25539966,D055815,Young Adult,N
25539982,D008969,Molecular Sequence Data,N
25539988,D014057,"Tomography, X-Ray Computed",N
25540087,D000328,Adult,N
25540087,D000368,Aged,N
25540087,D008875,Middle Aged,N
25540087,D006801,Humans,N
25540128,D006801,Humans,N
25540140,D015398,Signal Transduction,N
25540140,D006801,Humans,N
25540161,D000328,Adult,N
25540162,D003937,"Diagnosis, Differential",N
25540161,D006801,Humans,N
25540188,D000328,Adult,N
25540188,D016022,Case-Control Studies,N
25540188,D055815,Young Adult,N
25540196,D006801,Humans,N
25540204,D008297,Male,N
25540229,D005260,Female,N
25540229,D008297,Male,N
25540229,D008279,Magnetic Resonance Imaging,Y
